POZO,FECHA PRUEBAS,mes,año,BBPD,BNPD,% AGUA,E_FLUJO,NU_COORD_UTM_ESTE,NU_COORD_UTM_NORTE,°API
LS 2164,21-dic-10,12,2010,26,23,0.12,V6,256693.51,1121744.08,10
LS 2164,16-ene-11,1,2011,29,26,0.1,V6,256693.51,1121744.08,10
LS 2164,5-feb-11,2,2011,27,24,0.11,V6,256693.51,1121744.08,10
LS 2164,6-mar-11,3,2011,27,24,0.11,V6,256693.51,1121744.08,10
LS 2164,5-abr-11,4,2011,27,24,0.11,V6,256693.51,1121744.08,10
LS 2164,16-may-11,5,2011,29,26,0.1,V6,256693.51,1121744.08,10
LS 2164,1-jun-11,6,2011,33,29,0.12,V6,256693.51,1121744.08,10
LS 2164,12-ago-11,8,2011,32,28,0.13,V6,256693.51,1121744.08,10
LS 2164,11-sep-11,9,2011,29,26,0.1,V6,256693.51,1121744.08,10
LS 2164,6-nov-11,11,2011,29,26,0.1,V6,256693.51,1121744.08,10
LS 2164,23-ene-12,1,2012,21,19,0.1,V6,256693.51,1121744.08,10
LS 2164,6-feb-12,2,2012,23,20,0.13,V6,256693.51,1121744.08,10
LS 2164,18-mar-12,3,2012,29,28,0.03,V6,256693.51,1121744.08,10
LS 2164,20-abr-12,4,2012,25,24,0.04,V6,256693.51,1121744.08,10
LS 2164,22-jun-12,6,2012,24,23,0.04,V6,256693.51,1121744.08,10
LS 2164,16-jul-12,7,2012,23,22,0.04,V6,256693.51,1121744.08,10
LS 2164,22-ago-12,8,2012,31,29,0.06,V6,256693.51,1121744.08,10
LS 2164,23-sep-12,9,2012,19,18,0.05,V6,256693.51,1121744.08,10
LS 2164,15-oct-12,10,2012,21,20,0.05,V6,256693.51,1121744.08,10
LS 2164,8-dic-12,12,2012,22,21,0.05,V6,256693.51,1121744.08,10
LS 2164,10-ene-13,1,2013,22,21,0.05,V6,256693.51,1121744.08,10
LS 2164,4-feb-13,2,2013,22,21,0.05,V6,256693.51,1121744.08,10
LS 2164,15-mar-13,3,2013,27,26,0.04,V6,256693.51,1121744.08,10
LS 2164,21-abr-13,4,2013,19,18,0.05,V6,256693.51,1121744.08,10
LS 2164,5-may-13,5,2013,22,21,0.05,V6,256693.51,1121744.08,10
LS 2164,16-jun-13,6,2013,22,21,0.05,V6,256693.51,1121744.08,10
LS 2164,19-jul-13,7,2013,23,22,0.04,V6,256693.51,1121744.08,10
LS 2164,9-ago-13,8,2013,20,19,0.05,V6,256693.51,1121744.08,10
LS 2164,27-sep-13,9,2013,20,19,0.05,V6,256693.51,1121744.08,10
LS 2164,18-nov-13,11,2013,22,21,0.05,V6,256693.51,1121744.08,10
LS 2164,28-dic-13,12,2013,22,21,0.05,V6,256693.51,1121744.08,10
LS 2164,17-ene-14,1,2014,22,21,0.05,V6,256693.51,1121744.08,10
LS 2164,28-feb-14,2,2014,23,22,0.04,V6,256693.51,1121744.08,10
LS 2164,1-mar-14,3,2014,17,16,0.06,V6,256693.51,1121744.08,10
LS 2164,23-abr-14,4,2014,19,18,0.05,V6,256693.51,1121744.08,10
LS 2168,12-ene-09,1,2009,18,12,0.33,X5,256616.76,1118991.02,11.6
LS 2168,7-mar-09,3,2009,26,17,0.35,X5,256616.76,1118991.02,11.6
LS 2168,17-abr-09,4,2009,18,12,0.33,X5,256616.76,1118991.02,11.6
LS 2168,6-may-09,5,2009,20,13,0.35,X5,256616.76,1118991.02,11.6
LS 2168,26-jun-09,6,2009,19,13,0.32,X5,256616.76,1118991.02,11.6
LS 2168,6-jul-09,7,2009,16,11,0.31,X5,256616.76,1118991.02,11.6
LS 2168,14-ago-09,8,2009,21,14,0.33,X5,256616.76,1118991.02,11.6
LS 2168,4-sep-09,9,2009,25,17,0.32,X5,256616.76,1118991.02,11.6
LS 2168,10-nov-09,11,2009,23,20,0.13,X5,256616.76,1118991.02,11.6
LS 2168,19-ene-10,1,2010,20,17,0.15,X5,256616.76,1118991.02,11.6
LS 2168,15-feb-10,2,2010,15,13,0.13,X5,256616.76,1118991.02,11.6
LS 2168,3-mar-10,3,2010,13,11,0.15,X5,256616.76,1118991.02,11.6
LS 2168,10-may-10,5,2010,14,12,0.14,X5,256616.76,1118991.02,11.6
LS 2168,27-jul-10,7,2010,17,14,0.18,X5,256616.76,1118991.02,11.6
LS 2168,5-ago-10,8,2010,17,14,0.18,X5,256616.76,1118991.02,11.6
LS 2168,5-sep-10,9,2010,19,16,0.16,X5,256616.76,1118991.02,11.6
LS 2168,6-oct-10,10,2010,13,11,0.15,X5,256616.76,1118991.02,11.6
LS 2168,4-nov-10,11,2010,12,10,0.17,X5,256616.76,1118991.02,11.6
LS 2168,15-dic-10,12,2010,13,11,0.15,X5,256616.76,1118991.02,11.6
LS 2168,5-ene-11,1,2011,19,16,0.16,X5,256616.76,1118991.02,11.6
LS 2168,10-feb-11,2,2011,19,16,0.16,X5,256616.76,1118991.02,11.6
LS 2168,6-mar-11,3,2011,18,15,0.17,X5,256616.76,1118991.02,11.6
LS 2168,14-abr-11,4,2011,14,12,0.14,X5,256616.76,1118991.02,11.6
LS 2168,7-may-11,5,2011,16,12,0.25,X5,256616.76,1118991.02,11.6
LS 2168,23-jun-11,6,2011,20,15,0.25,X5,256616.76,1118991.02,11.6
LS 2168,15-jul-11,7,2011,20,15,0.25,X5,256616.76,1118991.02,11.6
LS 2168,15-ago-11,8,2011,19,14,0.26,X5,256616.76,1118991.02,11.6
LS 2168,7-sep-11,9,2011,18,13,0.28,X5,256616.76,1118991.02,11.6
LS 2168,17-oct-11,10,2011,14,10,0.29,X5,256616.76,1118991.02,11.6
LS 2168,6-nov-11,11,2011,26,19,0.27,X5,256616.76,1118991.02,11.6
LS 2168,6-dic-11,12,2011,20,15,0.25,X5,256616.76,1118991.02,11.6
LS 2168,10-ene-12,1,2012,14,10,0.29,X5,256616.76,1118991.02,11.6
LS 2168,14-feb-12,2,2012,14,10,0.29,X5,256616.76,1118991.02,11.6
LS 2168,8-mar-12,3,2012,13,10,0.23,X5,256616.76,1118991.02,11.6
LS 2168,6-abr-12,4,2012,12,9,0.25,X5,256616.76,1118991.02,11.6
LS 2168,7-may-12,5,2012,14,9,0.36,X5,256616.76,1118991.02,11.6
LS 2168,14-jun-12,6,2012,15,10,0.33,X5,256616.76,1118991.02,11.6
LS 2168,20-jul-12,7,2012,8,5,0.38,X5,256616.76,1118991.02,11.6
LS 2168,18-ago-12,8,2012,11,7,0.36,X5,256616.76,1118991.02,11.6
LS 2168,14-sep-12,9,2012,15,10,0.33,X5,256616.76,1118991.02,11.6
LS 2168,4-oct-12,10,2012,11,8,0.27,X5,256616.76,1118991.02,11.6
LS 2168,13-nov-12,11,2012,9,6,0.33,X5,256616.76,1118991.02,11.6
LS 2168,14-ene-13,1,2013,10,7,0.3,X5,256616.76,1118991.02,11.6
LS 2168,10-feb-13,2,2013,8,6,0.25,X5,256616.76,1118991.02,11.6
LS 2168,12-mar-13,3,2013,11,8,0.27,X5,256616.76,1118991.02,11.6
LS 2168,6-abr-13,4,2013,15,10,0.33,X5,256616.76,1118991.02,11.6
LS 2168,3-may-13,5,2013,7,5,0.29,X5,256616.76,1118991.02,11.6
LS 2168,18-jun-13,6,2013,6,4,0.33,X5,256616.76,1118991.02,11.6
LS 2168,9-jul-13,7,2013,8,6,0.25,X5,256616.76,1118991.02,11.6
LS 2168,4-ago-13,8,2013,9,6,0.33,X5,256616.76,1118991.02,11.6
LS 2168,15-sep-13,9,2013,7,5,0.29,X5,256616.76,1118991.02,11.6
LS 2168,29-oct-13,10,2013,10,7,0.3,X5,256616.76,1118991.02,11.6
LS 2168,6-nov-13,11,2013,8,6,0.25,X5,256616.76,1118991.02,11.6
LS 2168,15-mar-14,3,2014,8,6,0.25,X5,256616.76,1118991.02,11.6
LS 2168,15-abr-14,4,2014,6,4,0.33,X5,256616.76,1118991.02,11.6
LS 2169,7-feb-09,2,2009,296,246,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,10-mar-09,3,2009,282,234,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,7-abr-09,4,2009,218,181,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,1-may-09,5,2009,306,254,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,7-jun-09,6,2009,180,149,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,4-jul-09,7,2009,328,272,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,3-ago-09,8,2009,233,193,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,2-sep-09,9,2009,213,177,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,17-ene-10,1,2010,215,178,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,27-mar-10,3,2010,212,176,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,24-abr-10,4,2010,248,206,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,1-may-10,5,2010,267,222,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,29-jun-10,6,2010,276,229,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,5-jul-10,7,2010,275,228,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,14-ago-10,8,2010,279,232,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,2-sep-10,9,2010,294,244,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,1-nov-10,11,2010,268,222,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,2-dic-10,12,2010,271,225,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,6-ene-11,1,2011,245,203,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,3-feb-11,2,2011,262,217,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,21-mar-11,3,2011,292,242,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,6-abr-11,4,2011,303,251,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,2-may-11,5,2011,308,256,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,2-jun-11,6,2011,294,244,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,4-jul-11,7,2011,292,242,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,1-ago-11,8,2011,282,234,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,17-sep-11,9,2011,283,235,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,5-oct-11,10,2011,285,236,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,17-nov-11,11,2011,262,217,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,5-dic-11,12,2011,252,209,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,3-ene-12,1,2012,280,232,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,25-feb-12,2,2012,256,212,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,1-mar-12,3,2012,283,235,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,22-abr-12,4,2012,275,228,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,2-may-12,5,2012,264,219,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,2-jun-12,6,2012,249,207,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,1-jul-12,7,2012,270,224,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,23-ago-12,8,2012,266,221,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,16-sep-12,9,2012,262,217,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,12-oct-12,10,2012,264,219,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,5-nov-12,11,2012,278,231,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,2-dic-12,12,2012,264,219,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,3-ene-13,1,2013,276,229,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,2-feb-13,2,2013,273,227,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,1-mar-13,3,2013,224,186,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,20-abr-13,4,2013,352,292,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,14-may-13,5,2013,334,277,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,3-jun-13,6,2013,324,269,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,25-jul-13,7,2013,315,261,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,7-ago-13,8,2013,312,259,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,8-sep-13,9,2013,312,259,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,1-oct-13,10,2013,308,256,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,1-nov-13,11,2013,319,265,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,18-dic-13,12,2013,366,304,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,24-ene-14,1,2014,316,262,0.17,Y4,255019.83,1116903.76,11.1
LS 2169,3-abr-14,4,2014,344,285,0.17,Y4,255019.83,1116903.76,11.1
LS 2170,9-ene-09,1,2009,225,2,0.99,Y4,256011.29,1117231.16,10
LS 2170,1-feb-09,2,2009,244,2,0.99,Y4,256011.29,1117231.16,10
LS 2170,18-mar-09,3,2009,231,2,0.99,Y4,256011.29,1117231.16,10
LS 2170,14-abr-09,4,2009,235,2,0.99,Y4,256011.29,1117231.16,10
LS 2170,5-may-09,5,2009,249,93,0.63,Y4,256011.29,1117231.16,10
LS 2170,18-jun-09,6,2009,247,93,0.62,Y4,256011.29,1117231.16,10
LS 2170,3-jul-09,7,2009,246,92,0.63,Y4,256011.29,1117231.16,10
LS 2170,2-ago-09,8,2009,228,86,0.62,Y4,256011.29,1117231.16,10
LS 2170,2-sep-09,9,2009,236,89,0.62,Y4,256011.29,1117231.16,10
LS 2170,5-oct-09,10,2009,232,87,0.63,Y4,256011.29,1117231.16,10
LS 2170,23-nov-09,11,2009,254,95,0.63,Y4,256011.29,1117231.16,10
LS 2170,9-ene-10,1,2010,250,40,0.84,Y4,256011.29,1117231.16,10
LS 2170,23-feb-10,2,2010,253,25,0.9,Y4,256011.29,1117231.16,10
LS 2170,5-mar-10,3,2010,212,21,0.9,Y4,256011.29,1117231.16,10
LS 2170,24-abr-10,4,2010,210,21,0.9,Y4,256011.29,1117231.16,10
LS 2170,14-may-10,5,2010,239,24,0.9,Y4,256011.29,1117231.16,10
LS 2170,12-jul-10,7,2010,132,26,0.8,Y4,256011.29,1117231.16,10
LS 2170,5-ago-10,8,2010,113,22,0.81,Y4,256011.29,1117231.16,10
LS 2170,2-nov-10,11,2010,264,52,0.8,Y4,256011.29,1117231.16,10
LS 2170,2-dic-10,12,2010,89,18,0.8,Y4,256011.29,1117231.16,10
LS 2170,11-ene-11,1,2011,92,18,0.8,Y4,256011.29,1117231.16,10
LS 2170,7-feb-11,2,2011,135,27,0.8,Y4,256011.29,1117231.16,10
LS 2170,22-mar-11,3,2011,87,17,0.8,Y4,256011.29,1117231.16,10
LS 2170,8-abr-11,4,2011,111,22,0.8,Y4,256011.29,1117231.16,10
LS 2170,9-may-11,5,2011,118,23,0.81,Y4,256011.29,1117231.16,10
LS 2170,17-jun-11,6,2011,131,26,0.8,Y4,256011.29,1117231.16,10
LS 2170,9-jul-11,7,2011,122,24,0.8,Y4,256011.29,1117231.16,10
LS 2170,3-ago-11,8,2011,101,20,0.8,Y4,256011.29,1117231.16,10
LS 2170,9-sep-11,9,2011,95,2,0.98,Y4,256011.29,1117231.16,10
LS 2170,26-oct-11,10,2011,139,3,0.98,Y4,256011.29,1117231.16,10
LS 2170,7-nov-11,11,2011,158,3,0.98,Y4,256011.29,1117231.16,10
LS 2170,4-dic-11,12,2011,165,3,0.98,Y4,256011.29,1117231.16,10
LS 2170,4-ene-12,1,2012,181,4,0.98,Y4,256011.29,1117231.16,10
LS 2170,2-feb-12,2,2012,170,3,0.98,Y4,256011.29,1117231.16,10
LS 2170,4-mar-12,3,2012,222,4,0.98,Y4,256011.29,1117231.16,10
LS 2170,6-abr-12,4,2012,179,4,0.98,Y4,256011.29,1117231.16,10
LS 2170,2-may-12,5,2012,182,4,0.98,Y4,256011.29,1117231.16,10
LS 2170,4-jun-12,6,2012,149,15,0.9,Y4,256011.29,1117231.16,10
LS 2170,2-jul-12,7,2012,238,24,0.9,Y4,256011.29,1117231.16,10
LS 2170,10-ago-12,8,2012,242,24,0.9,Y4,256011.29,1117231.16,10
LS 2170,5-sep-12,9,2012,243,24,0.9,Y4,256011.29,1117231.16,10
LS 2170,14-oct-12,10,2012,236,23,0.9,Y4,256011.29,1117231.16,10
LS 2170,6-nov-12,11,2012,261,26,0.9,Y4,256011.29,1117231.16,10
LS 2170,2-dic-12,12,2012,282,28,0.9,Y4,256011.29,1117231.16,10
LS 2170,4-ene-13,1,2013,263,26,0.9,Y4,256011.29,1117231.16,10
LS 2170,4-feb-13,2,2013,249,25,0.9,Y4,256011.29,1117231.16,10
LS 2170,2-abr-13,4,2013,226,22,0.9,Y4,256011.29,1117231.16,10
LS 2170,15-may-13,5,2013,232,23,0.9,Y4,256011.29,1117231.16,10
LS 2170,29-jun-13,6,2013,204,20,0.9,Y4,256011.29,1117231.16,10
LS 2170,26-jul-13,7,2013,203,20,0.9,Y4,256011.29,1117231.16,10
LS 2170,5-ago-13,8,2013,202,20,0.9,Y4,256011.29,1117231.16,10
LS 2170,6-oct-13,10,2013,212,21,0.9,Y4,256011.29,1117231.16,10
LS 2170,22-feb-14,2,2014,191,19,0.9,Y4,256011.29,1117231.16,10
LS 2170,5-mar-14,3,2014,203,20,0.9,Y4,256011.29,1117231.16,10
LS 2172,19-ene-09,1,2009,88,40,0.55,Y4,255806.93,1117611.37,11.5
LS 2172,3-feb-09,2,2009,92,42,0.54,Y4,255806.93,1117611.37,11.5
LS 2172,6-mar-09,3,2009,81,37,0.54,Y4,255806.93,1117611.37,11.5
LS 2172,23-abr-09,4,2009,83,38,0.54,Y4,255806.93,1117611.37,11.5
LS 2172,25-may-09,5,2009,68,31,0.54,Y4,255806.93,1117611.37,11.5
LS 2172,21-jun-09,6,2009,68,31,0.54,Y4,255806.93,1117611.37,11.5
LS 2172,4-jul-09,7,2009,88,40,0.55,Y4,255806.93,1117611.37,11.5
LS 2172,6-ago-09,8,2009,97,44,0.55,Y4,255806.93,1117611.37,11.5
LS 2172,6-sep-09,9,2009,104,47,0.55,Y4,255806.93,1117611.37,11.5
LS 2172,8-oct-09,10,2009,101,38,0.62,Y4,255806.93,1117611.37,11.5
LS 2172,10-nov-09,11,2009,98,37,0.62,Y4,255806.93,1117611.37,11.5
LS 2172,7-ene-10,1,2010,96,36,0.63,Y4,255806.93,1117611.37,11.5
LS 2172,6-feb-10,2,2010,84,32,0.62,Y4,255806.93,1117611.37,11.5
LS 2172,7-mar-10,3,2010,59,22,0.63,Y4,255806.93,1117611.37,11.5
LS 2172,8-abr-10,4,2010,66,25,0.62,Y4,255806.93,1117611.37,11.5
LS 2172,6-may-10,5,2010,75,28,0.63,Y4,255806.93,1117611.37,11.5
LS 2172,30-ago-10,8,2010,166,66,0.6,Y4,255806.93,1117611.37,11.5
LS 2172,2-sep-10,9,2010,167,66,0.6,Y4,255806.93,1117611.37,11.5
LS 2172,10-oct-10,10,2010,167,66,0.6,Y4,255806.93,1117611.37,11.5
LS 2172,15-dic-10,12,2010,114,92,0.19,Y4,255806.93,1117611.37,11.5
LS 2172,3-feb-11,2,2011,130,105,0.19,Y4,255806.93,1117611.37,11.5
LS 2172,6-mar-11,3,2011,161,130,0.19,Y4,255806.93,1117611.37,11.5
LS 2172,7-abr-11,4,2011,165,134,0.19,Y4,255806.93,1117611.37,11.5
LS 2172,10-jun-11,6,2011,150,92,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,6-jul-11,7,2011,151,92,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,18-sep-11,9,2011,144,88,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,22-oct-11,10,2011,162,99,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,10-nov-11,11,2011,151,92,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,6-ene-12,1,2012,140,86,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,29-feb-12,2,2012,161,99,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,7-mar-12,3,2012,188,115,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,23-abr-12,4,2012,201,123,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,9-may-12,5,2012,203,124,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,2-jun-12,6,2012,185,113,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,16-sep-12,9,2012,60,37,0.38,Y4,255806.93,1117611.37,11.5
LS 2172,23-nov-12,11,2012,79,48,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,9-dic-12,12,2012,112,69,0.38,Y4,255806.93,1117611.37,11.5
LS 2172,16-ene-13,1,2013,75,46,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,8-feb-13,2,2013,89,55,0.38,Y4,255806.93,1117611.37,11.5
LS 2172,28-mar-13,3,2013,70,43,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,7-abr-13,4,2013,84,51,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,10-ago-13,8,2013,33,20,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,18-sep-13,9,2013,53,32,0.4,Y4,255806.93,1117611.37,11.5
LS 2172,9-oct-13,10,2013,26,16,0.38,Y4,255806.93,1117611.37,11.5
LS 2172,14-nov-13,11,2013,36,22,0.39,Y4,255806.93,1117611.37,11.5
LS 2172,8-mar-14,3,2014,55,34,0.38,Y4,255806.93,1117611.37,11.5
LS 2172,5-abr-14,4,2014,39,24,0.38,Y4,255806.93,1117611.37,11.5
LS 2175A,20-ene-09,1,2009,140,108,0.23,Y4,255602.20,1116558.35,11
LS 2175A,13-feb-09,2,2009,169,130,0.23,Y4,255602.20,1116558.35,11
LS 2175A,12-mar-09,3,2009,138,106,0.23,Y4,255602.20,1116558.35,11
LS 2175A,17-abr-09,4,2009,119,92,0.23,Y4,255602.20,1116558.35,11
LS 2175A,14-may-09,5,2009,114,88,0.23,Y4,255602.20,1116558.35,11
LS 2175A,30-jun-09,6,2009,107,82,0.23,Y4,255602.20,1116558.35,11
LS 2175A,1-sep-09,9,2009,123,95,0.23,Y4,255602.20,1116558.35,11
LS 2175A,4-nov-09,11,2009,125,96,0.23,Y4,255602.20,1116558.35,11
LS 2175A,14-ene-10,1,2010,136,105,0.23,Y4,255602.20,1116558.35,11
LS 2175A,3-feb-10,2,2010,140,108,0.23,Y4,255602.20,1116558.35,11
LS 2175A,25-mar-10,3,2010,134,103,0.23,Y4,255602.20,1116558.35,11
LS 2175A,25-abr-10,4,2010,138,106,0.23,Y4,255602.20,1116558.35,11
LS 2175A,12-may-10,5,2010,138,106,0.23,Y4,255602.20,1116558.35,11
LS 2175A,15-jun-10,6,2010,139,107,0.23,Y4,255602.20,1116558.35,11
LS 2175A,17-jul-10,7,2010,133,102,0.23,Y4,255602.20,1116558.35,11
LS 2175A,3-ago-10,8,2010,139,107,0.23,Y4,255602.20,1116558.35,11
LS 2175A,20-ene-11,1,2011,125,96,0.23,Y4,255602.20,1116558.35,11
LS 2175A,6-feb-11,2,2011,173,133,0.23,Y4,255602.20,1116558.35,11
LS 2175A,3-mar-11,3,2011,145,112,0.23,Y4,255602.20,1116558.35,11
LS 2175A,1-abr-11,4,2011,139,107,0.23,Y4,255602.20,1116558.35,11
LS 2175A,7-may-11,5,2011,116,89,0.23,Y4,255602.20,1116558.35,11
LS 2175A,8-jun-11,6,2011,104,80,0.23,Y4,255602.20,1116558.35,11
LS 2175A,10-jul-11,7,2011,103,79,0.23,Y4,255602.20,1116558.35,11
LS 2175A,2-ago-11,8,2011,103,79,0.23,Y4,255602.20,1116558.35,11
LS 2175A,7-sep-11,9,2011,99,76,0.23,Y4,255602.20,1116558.35,11
LS 2175A,16-oct-11,10,2011,100,77,0.23,Y4,255602.20,1116558.35,11
LS 2175A,20-nov-11,11,2011,101,78,0.23,Y4,255602.20,1116558.35,11
LS 2175A,9-dic-11,12,2011,79,61,0.23,Y4,255602.20,1116558.35,11
LS 2175A,4-ene-12,1,2012,99,76,0.23,Y4,255602.20,1116558.35,11
LS 2175A,6-feb-12,2,2012,89,69,0.22,Y4,255602.20,1116558.35,11
LS 2175A,4-jun-12,6,2012,103,79,0.23,Y4,255602.20,1116558.35,11
LS 2175A,3-jul-12,7,2012,102,79,0.23,Y4,255602.20,1116558.35,11
LS 2175A,25-ago-12,8,2012,101,78,0.23,Y4,255602.20,1116558.35,11
LS 2175A,10-sep-12,9,2012,145,112,0.23,Y4,255602.20,1116558.35,11
LS 2175A,2-oct-12,10,2012,138,106,0.23,Y4,255602.20,1116558.35,11
LS 2175A,8-nov-12,11,2012,133,102,0.23,Y4,255602.20,1116558.35,11
LS 2175A,15-ene-13,1,2013,127,98,0.23,Y4,255602.20,1116558.35,11
LS 2175A,6-feb-13,2,2013,140,108,0.23,Y4,255602.20,1116558.35,11
LS 2175A,23-mar-13,3,2013,110,85,0.23,Y4,255602.20,1116558.35,11
LS 2175A,30-abr-13,4,2013,141,109,0.23,Y4,255602.20,1116558.35,11
LS 2175A,26-jul-13,7,2013,130,100,0.23,Y4,255602.20,1116558.35,11
LS 2175A,3-ago-13,8,2013,125,96,0.23,Y4,255602.20,1116558.35,11
LS 2175A,16-oct-13,10,2013,130,100,0.23,Y4,255602.20,1116558.35,11
LS 2175A,1-nov-13,11,2013,108,83,0.23,Y4,255602.20,1116558.35,11
LS 2175A,15-abr-14,4,2014,112,86,0.23,Y4,255602.20,1116558.35,11
LS 2176,3-feb-09,2,2009,70,10,0.86,X4,254607.55,1118766.00,11
LS 2176,19-may-09,5,2009,50,7,0.86,X4,254607.55,1118766.00,11
LS 2176,20-jun-09,6,2009,66,38,0.42,X4,254607.55,1118766.00,11
LS 2176,5-jul-09,7,2009,71,41,0.42,X4,254607.55,1118766.00,11
LS 2176,8-nov-09,11,2009,94,41,0.56,X4,254607.55,1118766.00,11
LS 2176,18-ene-10,1,2010,106,47,0.56,X4,254607.55,1118766.00,11
LS 2176,15-feb-10,2,2010,93,41,0.56,X4,254607.55,1118766.00,11
LS 2176,6-mar-10,3,2010,68,30,0.56,X4,254607.55,1118766.00,11
LS 2176,6-may-10,5,2010,50,22,0.56,X4,254607.55,1118766.00,11
LS 2176,13-sep-11,9,2011,43,19,0.56,X4,254607.55,1118766.00,11
LS 2176,6-oct-11,10,2011,42,28,0.33,X4,254607.55,1118766.00,11
LS 2176,17-nov-11,11,2011,57,29,0.49,X4,254607.55,1118766.00,11
LS 2176,3-dic-11,12,2011,61,31,0.49,X4,254607.55,1118766.00,11
LS 2176,5-feb-12,2,2012,126,65,0.48,X4,254607.55,1118766.00,11
LS 2176,5-mar-12,3,2012,130,67,0.48,X4,254607.55,1118766.00,11
LS 2176,10-abr-12,4,2012,133,68,0.49,X4,254607.55,1118766.00,11
LS 2176,4-may-12,5,2012,136,70,0.49,X4,254607.55,1118766.00,11
LS 2176,6-jun-12,6,2012,127,65,0.49,X4,254607.55,1118766.00,11
LS 2176,24-ago-12,8,2012,118,61,0.48,X4,254607.55,1118766.00,11
LS 2176,10-sep-12,9,2012,114,59,0.48,X4,254607.55,1118766.00,11
LS 2176,28-oct-12,10,2012,141,84,0.4,X4,254607.55,1118766.00,11
LS 2176,8-nov-12,11,2012,140,83,0.41,X4,254607.55,1118766.00,11
LS 2176,2-dic-12,12,2012,143,85,0.41,X4,254607.55,1118766.00,11
LS 2176,11-ene-13,1,2013,141,84,0.4,X4,254607.55,1118766.00,11
LS 2176,3-feb-13,2,2013,145,86,0.41,X4,254607.55,1118766.00,11
LS 2176,20-mar-13,3,2013,153,91,0.41,X4,254607.55,1118766.00,11
